tr	Fin	Al - Zaman : American forces killed Shaikh Abdullah al - Ani , the preacher at the mosque in the town of Qaim , near the Syrian border .
tr	Fin	DPA : Iraqi authorities announced that they had busted up 3 terrorist cells operating in Baghdad .
tr	Fin	The MoI in Iraq is equivalent to the US FBI , so this would be like having J . Edgar Hoover unwittingly employ at a high level members of the Weathermen bombers back in the 1960s .
tr	Fin	You wonder if he was manipulating the market with his bombing targets .
tr	Fin	It reminds me too much of the ARVN officers who were secretly working for the other side in Vietnam .
tr	Fin	Al - Zaman : Guerrillas killed a member of the Kurdistan Democratic Party after kidnapping him in Mosul .
tr	Fin	The police commander of Ninevah Province announced that bombings had declined 80 percent in Mosul , whereas there had been a big jump in the number of kidnappings .
tr	Fin	( Kut is in southeastern Iraq and has an overwhelmingly Shiite population , who are on the lookout for Baathist saboteurs and willingly turn them in .
tr	Fin	This willingness is the main difference in the number of bombings in the south as opposed to the center - north of the country .)
tr	Fin	Guerrillas killed an engineer , Asi Ali , from Tikrit .
tr	Fin	They also killed Shaikh Hamid ' Akkab , a clan elder of a branch of the Dulaim tribe in Tikrit .
tr	Fin	Guerrillas near Hawijah launched an attack that left 6 dead , including 4 Iraqi soldiers .
tr	Fin	One of them was from the Jubur tribe and was deputy commander of the Hawijah garrison .
tr	Fin	Two hundred members of the Batawi clan of the Dulaim demonstrated in Baghdad on Friday , protesting the killing of their clan elder , Shaikh Kadhim Sarhid and 4 of his sons , by gunmen wearing Iraqi army uniforms .
tr	Fin	( This is a largely Sunni Arab clan , and some Sunni observers have accused Shiite elements in the government of being behind the assassination ; it is more likely the work of Sunni Arab guerrillas punishing the Batawi leaders for cooperating with the Dec . 15 elections .)
tr	Fin	Al - Zaman : The Iraqi High Electoral Commission on Friday denied a request of the Debaathification Commission to exclude 51 individuals from running on party lists in the Dec . 15 elections on grounds of having been sufficiently involved in Baath activities to warrant their being excluded from civil office .
tr	Fin	The Commission said it had no legal grounds for such an exclusion .
tr	Fin	This item is a small one and easily missed .
tr	Fin	But in my view it is highly significant .
tr	Fin	He is no longer in the dominant Shiite list , the United Iraqi Alliance , and won ' t have many seats in the new parliament .
tr	Fin	Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .
tr	Fin	A team from the court managed to take his deposition before he died .
tr	Fin	The trial begins again Nov . 28 .
tr	Fin	In Baghdad the fighting still continues in several areas , mostly in Sadr city and Adhamiya .
tr	Fin	Fedayeen are now visible on the street and they have become bolder than ever .
tr	Fin	Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come out in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47 ' s in the air .
tr	Fin	And there is nothing we can do about it really , people who are suggesting that we go out and fight them are living in dream land .
tr	Fin	Everyone is apprehensive , there is some talk that April 9th and 10th are going to be bloody days .
tr	Fin	"There are rumours about preparations by slum dwellers for another looting spree against banks , governmental and public property similar to the one that took place last April , and I have already overheard youngsters in my neighbourhood joking about it and saying things like "" This time we will be the first to loot , we didn ' t get anything the last time ""."
tr	Fin	What irritates me is this sudden false ' solidarity ' between Sunni and Shi ' ite clerics , we all know that they would be glad to get at each others throats when they have the chance , and Shia clerics were describing Fallujan insurgents as ' Ba ' athists ', ' Saddamites ', ' Wahhabis ', and ' terrorists ' just a few days ago .
tr	Fin	So what happened ?
tr	Fin	I guess it ' s just the old new Arab ' Me against my brother , me and my brother against my cousin , me and my cousin against my enemy ', or ' The enemy of my enemy is my friend ' thing going on again .
tr	Fin	Speaking of Fallujah , we have only Al - Jazeera to rely on for our news from there .
tr	Fin	Someone who called himself Abu Hafs from the Ibn Al - Khattab Brigades ( another new group ) was on Al - Jazeera describing the enormous casualties among the Marines and he sweared that American soldiers were mutilating the bodies of dead insurgents .
tr	Fin	Al - Iraqiyah tv said that ICDC were controlling Ramadi .
tr	Fin	"Azzaman newspaper mentioned an announcement signed by Abdul Aziz bin Muqrin , an Al - Qaeda operative in Saudi Arabia on an Islamic website ' the voice of Jihad ', in which he stated that "" although mutilating dead bodies is not originally permitted in Islam , but in this case it is allowed if Muslims use it against infidels to deter them from committing criminal actions ""."
tr	Fin	"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "", and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters ""."
tr	Fin	We all know what happened , but even to this day , there are many different versions and opinions on how it happened and what effect Chernobyl will have on the health of people affected by the fallout .
tr	Fin	This is not a post about fault - finding or assigning blame .
tr	Fin	It is a time to learn what happened and how it may affect the future .
tr	Fin	There was a soothing authoritative UNSCEAR ( United Nations Scientific Committee on the Effects of Atomic Radiation ) report in 2000 on the health effects of Chernobyl confirming that there was no scientific evidence of any significant radiation - related health effects to most people exposed .
tr	Fin	One of the most widespread myths of recent times is that the Chernobyl nuclear reactor accident in 1986 caused many thousands of extra cancer deaths in neighbouring regions , and that public health has been severely affected by exposure to radiation .
tr	Fin	Many people still believe that to be true , even though the Ministry of Russian Federation on Civil Defence , Emergencies and Elimination of Conseguences of Natural Disasters ( EMERCOM of Russia ) reported this in 1996 :
tr	Fin	The prestigious IAEA ( International Atomic Energy Agency ) published an early report on Chernobyl which was based on information from Russian sources and stated that there was no significant health effects .
tr	Fin	However , in April 2001 , the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports .
tr	Fin	Here are some excerpts :
tr	Fin	The dramatic increase in radiation - induced thyroid cancers in children and adolescents in Belarus , Russia , and Ukraine , which have been observed since 1991 , continues to this day .
tr	Fin	There is a lot to learn about Chernobyl .
tr	Fin	There are a wealth of references on Chernobyl .
tr	Fin	Read some of the following links and draw your own conclusions .
tr	Fin	These links present the many viewpoints that existed and still exist about the disaster called Chernobyl :
tr	Fin	I would be interested in hearing what conclusions you reached and what you found that was most convincing .
tr	Fin	As a child in the 50 ' s I had a lot of glandular problems and they treated it with radiation therapy ( primitive at best !) and stopped when a lesion on my neck started enlarging -- they said it was not CA but stopped the treatments ....
tr	Fin	The Chernobyl Children ' s Project ( http :// www . adiccp . org / home / default . asp ) offers several ways to help the children of that region .
tr	Fin	One of them is the Rest and Recuperation Program , wherein a child can come to the US for a few weeks in the summer .
tr	Fin	S . and I have an acquaintance who has hosted several of these children for many years ; to see these little ones breaks the heart .
tr	Fin	Take care , my friend , Linda
tr	Fin	I ' m sorry to say Elena ' s story has been revealed to be a fake .
tr	Fin	The tape was a way to signal priorities .
tr	Fin	Musharraf held elections in October of 2002 , in which center - right parties did well , but in which nearly 20 percent of parliament seats went to the fundamentalist religious party coalition , MMA .
tr	Fin	MMA also captured the Northwest Frontier Province , which probably shelters Bin Laden and al - Zawahiri , and is in a joint government of Baluchistan Province , also on the Afghanistan border .
tr	Fin	All this is highly unlikely , as with most al - Qaeda crackpot schemes .
tr	Fin	But so was it unlikely that a small group of Arab mujahidin would virtually take over Afghanistan .
tr	Fin	Al - Zawahiri attempted to use Musharraf ' s lack of progress in helping the Muslims of that Indian state as a justification for his overthrow .
tr	Fin	The Kashmir issue generates far more terrorism , and even the threat of nuclear war , than Iraq ever did .
tr	Fin	Israel owes the United States at least this much , in this crisis , to cease militarily unnecessary provocations and establish genuine peace .
tr	Fin	Response : Iraq is actually hostile territory for al - Qaeda , and without Iraqi sympathizers it cannot succeed there .
tr	Fin	Certainly , the Shiites already hate al - Qaeda and would help ; likewise the Kurds .
tr	Fin	The problem of mollifying the Sunnis , though , has to be solved to avoid giving al - Qaeda an entrée .
tr	Fin	The Americans have to put away their free - market fetishism for a while and find ways of creating jobs and pumping money into Iraqi households .
tr	Fin	We need an FDR in Iraq , not a Ronald Reagan .
tr	Fin	George W . Bush alleged Thursday that John Edwards lacks the experience necessary to be president .
tr	Fin	The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000 , so this sort of cheap shot just hoists him by his own petard .
tr	Fin	Let ' s just remember a seminal Bush moment in 1999 :
tr	Fin	' Bush fails reporter ' s pop quiz on international leaders
tr	Fin	The front - runner for the 2000 Republican presidential nomination faltered Thursday in an international affairs pop quiz posed by Andy Hiller , a political reporter for WHDH - TV in Boston .
tr	Fin	Hiller asked Bush to name the leaders of Chechnya , Taiwan , India and Pakistan .
tr	Fin	"Bush was only able to give a partial response to the query on the leader of Taiwan , referring to Taiwanese President Lee Teng - hui simply as "" Lee ."""
tr	Fin	Hiller asked , inquiring about Gen . Pervaiz Musharraf , who seized control of the country October 12 .
tr	Fin	""" Wait , wait , is this 50 questions ?"" asked Bush ."
tr	Fin	"Hiller replied : "" No , it ' s four questions of four leaders in four hot spots ."" . . ."
tr	Fin	"Bush , in answering the question about the leader of Pakistan , also said : "" The new Pakistani general , he ' s just been elected -- not elected , this guy took over office ."
tr	Fin	"It appears this guy is going to bring stability to the country and I think that ' s good news for the subcontinent ."""
tr	Fin	Gore released a statement Friday taking Bush to task for his comments on Pakistan ' s recent coup .
tr	Fin	""" I find it troubling that a candidate for president in our country -- the world ' s oldest democracy -- would characterize the military takeover as "" good news ,"" Gore said ."
tr	Fin	""" Further , I find it even more disturbing that he made these comments about a nation that just last year tested nuclear weapons -- shortly after voicing his public opposition to the Comprehensive Test Ban Treaty ."
tr	Fin	A spokesman for President Clinton also criticized Bush ' s comments .
tr	Fin	""" It is very dangerous for this country to condone the overthrow of democratically elected governments ,"" said David Leavy , spokesman for the National Security Council ."
tr	Fin	"Not only did Bush not know who General Pervez Musharraf was , he seems to have confused coup - making with "" taking office ,"" and moreover went on to suggest that the overthrow of an elected prime minister and the installation in power of the Pakistan military , then the world ' s strongest supporter of the Taliban , would bring "" stability !"""
tr	Fin	Musharraf made his coup in part because of the military ' s anger over Prime Minister Nawaz Sharif ' s willingness to back down from confronting India over Kashmir , so that he explicitly came to power as a warmonger .
tr	Fin	He obviously had no idea what he was talking about , though he demonstrated a number of ill - fated instincts .
tr	Fin	"He obviously liked authoritarian rule better than democracy , equating dictatorship with "" stability ."""
tr	Fin	Musharraf went on to play nuclear brinkmanship with India in 2002 , risking war twice that year .
tr	Fin	Although Musharraf did turn against the Taliban after September 11 , under extreme duress from the US , elements of his military continued to support radical Islamism and have recently been implicated in assassination attempts on Musharraf himself .
tr	Fin	"This was the body that Bush proclaimed was bringing "" stability "" to the region in fall of 1999 ."
tr	Fin	Another answer is that Edwards certainly knows far more about foreign affairs now than Bush did then .
tr	Fin	"This is what Edwards ' campaign literature said about his positions : "" Edwards believes that the U . S . must be an active leader to help resolve conflicts , from reducing tensions between India and Pakistan to the peace process in Northern Ireland ."
tr	Fin	"Edwards is a strong supporter of Israel , and believes that the U . S . has a vital role in promoting peace between the Israelis and the Palestinians ."""
tr	Fin	Israel , however , is much closer to Iraq and is likely to suffer from Iraqi instability much more acutely than will the United States .
tr	Fin	Ironically , among the strongest proponents of war in Iraq were Israeli Prime Minister Ariel Sharon and his neoconservative supporters in the US .
tr	Fin	The biggest threat Israel faces is not from conventional armies but from the asymmetrical tactics of Palestinian national liberation movements .
tr	Fin	Saddam never did anything practical to help the Palestinians .
tr	Fin	At some points , as in the late 1980s , he reportedly made behind - the - scenes overtures to the Israelis to arrive at some sort of a deal .
tr	Fin	By the late 1990s , Iraq had no nuclear or biological weapons program , and had destroyed its chemical weapons stockpiles .
tr	Fin	If it is hard to see how Baathist Iraq posed any real threat to Israel , it is not so difficult to see a menace in the current instability .
tr	Fin	The bungling of post - war Iraq by the Bush administration created a weak and failed state .
tr	Fin	The US chose to ally itself with such groups as the Supreme Council for the Islamic Revolution in Iraq , whose 15 , 000 - strong Badr Corps paramilitary was trained by the Iranian Revolutionary Guards .
tr	Fin	Anti - Israeli and pro - Palestinian feeling is strong among several major Iraqi ideological groups and currents .
tr	Fin	The more radical Shiites , who generally follow the theocratic notions of Iran ' s Ayatollah Ruhollah Khomeini , routinely chant and demonstrate against Israel .
tr	Fin	They vehemently protested the Israeli assassination of Sheikh Ahmed Yassin , the leader of Hamas , last March .
tr	Fin	Worse for Israel , the assassination drew a denunciation even from the moderate and cautious Grand Ayatollah Ali Sistani , who wields enormous moral authority over Iraqi Shiites .
tr	Fin	It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists against Israel , and it seems likely that Iraqi Shiites will get rich enough from Iraqi petroleum sales in the future that they will be in a good position to bankroll Lebanese Shiite radicals .
tr	Fin	Sunni Arab fundamentalists deeply sympathize with the Palestinians and with Hamas , and those in Iraq have deep historical inks with fundamentalists in Jordan and Palestine .
tr	Fin	Iraqi cities such as Fallujah and Ramadi were on the truck route from Amman to Baghdad , and so came under the influence of the Salafi movement , which is popular in Jordan .
tr	Fin	Secular Arab nationalist groups also universally sympathize with the Palestinians , and those in post - Saddam Iraq are no exception .
tr	Fin	Whereas Saddam Hussein ' s dictatorship ensured that such populist currents were kept firmly under control , they are now free to organize .
tr	Fin	An Iraq in which armed fundamentalist and nationalist militias proliferate is inevitably a security worry for Israel .
tr	Fin	"Juan Cole ( www . juancole . com ) is a professor of modern Middle East history at the University of Michigan and author of "" Sacred Space and Holy War "" ( I . B . Tauris , 2002 )."
tr	Fin	THE DAILY STAR publishes this commentary in agreement with Agence Global
tr	Fin	Tamils feel that the proposed defense agreement between India and Sri Lanka would encourage Sinhala rulers to prepare for another war abandoning the current peace process
tr	Fin	But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making .
tr	Fin	"While India is ready to enter into a "" defense cooperation agreement "" with Sri Lanka , it is wary of being drawn into any military involvement in the island nation ' s two decades - old civil war that has seen violent strife between ethnic Tamils and the Sinhalese majority - leaving over 60 , 000 dead on both sides ."
tr	Fin	And that explains the delay in the signing of a formal defense agreement that was at the heart of Sri Lankan President Chandrika Kumaratunga ' s four - day visit to India recently .
tr	Fin	For that reason , he said , Kumaratunga ' s government was keen to beef up military preparedness with Indian support .
tr	Fin	"And the Tigers look as if they are on the brink of launching another offensive ,"" Muni told IPS ."
tr	Fin	Colombo held six rounds of talks with the Tigers between September 2002 and March 2003 .
tr	Fin	But last April , the rebels abruptly pulled out of negotiations demanding recognition , first , for the right to self - rule before proceeding any further .
tr	Fin	Kumaratunga ' s India tour preceded a three - day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002 .
tr	Fin	Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .
tr	Fin	But they , too , failed .
tr	Fin	Colombo , too , seems to be in an intractable position .
tr	Fin	According to former Indian army general A S Kalkat , the difficulty for Kumaratunga ' s government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control .
tr	Fin	A veteran of India ' s military intervention in the Jaffna peninsula to help implement the 1987 Indo - Sri Lanka Peace Accord - which ambitiously provided for the disarming of the formidable LTTE - Kalkat said the new defense deal would essentially be a reiteration of the older one minus its military commitment .
tr	Fin	Kalkat , who currently chairs the independent US - based International Council on Conflict Resolution , said despite the failure of the Indian army to disarm or even subdue the Tigers , India remained the only power capable of influencing the course of the current peace talks .
tr	Fin	""" The Norwegians mean well but their role is limited to that of honest broker and the LTTE is keenly aware that they do not have the power [ unlike India ] to underwrite any arrangement ,"" Kalkat told IPS in an interview ."
